sentence_id,text,language,ground_truth,predicted,gt_entities,pred_entities
279,गौरीशंकर हिमाल दोलखा क्षेत्रमा अवस्थित छ।,Standard Nepali,"{""entities"": [{""text"": ""गौरीशंकर हिमाल"", ""type"": ""LOC""}, {""text"": ""दोलखा"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""गौरीशंकर हिमाल"", ""type"": ""LOC""}, {""text"": ""दोलखा"", ""type"": ""LOC""}]}","{'entities': [{'text': 'गौरीशंकर हिमाल', 'type': 'LOC'}, {'text': 'दोलखा', 'type': 'LOC'}]}","{'entities': [{'text': 'गौरीशंकर हिमाल', 'type': 'LOC'}, {'text': 'दोलखा', 'type': 'LOC'}]}"
280,मालिका धुरा हिमाली भौगोलिक संरचनामा पर्छ।,Standard Nepali,"{""entities"": [{""text"": ""मालिका धुरा"", ""type"": ""LOC""}]}","{""entities"": []}","{'entities': [{'text': 'मालिका धुरा', 'type': 'LOC'}]}",{'entities': []}
281,राष्ट्रिय युवा परिषद्ले नयाँ योजना सार्वजनिक गरेको छ।,Standard Nepali,"{""entities"": [{""text"": ""राष्ट्रिय युवा परिषद्"", ""type"": ""ORG""}]}","{""entities"": [{""text"": ""राष्ट्रिय युवा परिषद"", ""type"": ""ORG""}]}","{'entities': [{'text': 'राष्ट्रिय युवा परिषद्', 'type': 'ORG'}]}","{'entities': [{'text': 'राष्ट्रिय युवा परिषद', 'type': 'ORG'}]}"
282,नेपाल रेडक्रस सोसाइटीले बाढी प्रभावित क्षेत्रमा राहत वितरण गरेको छ।,Standard Nepali,"{""entities"": [{""text"": ""नेपाल रेडक्रस सोसाइटी"", ""type"": ""ORG""}]}","{""entities"": [{""text"": ""नेपाल रेडक्रस सोसाइटी"", ""type"": ""ORG""}]}","{'entities': [{'text': 'नेपाल रेडक्रस सोसाइटी', 'type': 'ORG'}]}","{'entities': [{'text': 'नेपाल रेडक्रस सोसाइटी', 'type': 'ORG'}]}"
283,बागमती प्रदेश सरकारले स्वास्थ्य सुधार योजना लागू गरेको छ।,Standard Nepali,"{""entities"": [{""text"": ""बागमती प्रदेश सरकार"", ""type"": ""ORG""}, {""text"": ""बागमती प्रदेश"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""बागमती प्रदेश"", ""type"": ""LOC""}]}","{'entities': [{'text': 'बागमती प्रदेश सरकार', 'type': 'ORG'}, {'text': 'बागमती प्रदेश', 'type': 'LOC'}]}","{'entities': [{'text': 'बागमती प्रदेश', 'type': 'LOC'}]}"
284,मोरङमा नयाँ अस्पताल उद्घाटन भएको छ।,Standard Nepali,"{""entities"": [{""text"": ""मोरङ"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""मोरङ"", ""type"": ""LOC""}]}","{'entities': [{'text': 'मोरङ', 'type': 'LOC'}]}","{'entities': [{'text': 'मोरङ', 'type': 'LOC'}]}"
285,राष्ट्रिय जनगणना आगामी असारमा सञ्चालन हुने भएको छ।,Standard Nepali,"{""entities"": [{""text"": ""असार"", ""type"": ""DATE""}]}","{""entities"": [{""text"": ""असार"", ""type"": ""DATE""}]}","{'entities': [{'text': 'असार', 'type': 'DATE'}]}","{'entities': [{'text': 'असार', 'type': 'DATE'}]}"
286,अंशु बर्दियाको राप्ती नदी किनारमा पुगे।,Standard Nepali,"{""entities"": [{""text"": ""अंशु"", ""type"": ""PER""}, {""text"": ""बर्दिया"", ""type"": ""LOC""}, {""text"": ""राप्ती नदी"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""अंशु"", ""type"": ""PER""}, {""text"": ""बर्दिया"", ""type"": ""LOC""}, {""text"": ""राप्ती नदी"", ""type"": ""LOC""}]}","{'entities': [{'text': 'अंशु', 'type': 'PER'}, {'text': 'बर्दिया', 'type': 'LOC'}, {'text': 'राप्ती नदी', 'type': 'LOC'}]}","{'entities': [{'text': 'अंशु', 'type': 'PER'}, {'text': 'बर्दिया', 'type': 'LOC'}, {'text': 'राप्ती नदी', 'type': 'LOC'}]}"
287,प्रिया झापा जिल्लाको बगदुली बजारमा छिन्।,Standard Nepali,"{""entities"": [{""text"": ""प्रिया"", ""type"": ""PER""}, {""text"": ""झापा"", ""type"": ""LOC""}, {""text"": ""बगदुली बजार"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""प्रिया"", ""type"": ""PER""}, {""text"": ""झापा"", ""type"": ""LOC""}, {""text"": ""बगदुली बजार"", ""type"": ""LOC""}]}","{'entities': [{'text': 'प्रिया', 'type': 'PER'}, {'text': 'झापा', 'type': 'LOC'}, {'text': 'बगदुली बजार', 'type': 'LOC'}]}","{'entities': [{'text': 'प्रिया', 'type': 'PER'}, {'text': 'झापा', 'type': 'LOC'}, {'text': 'बगदुली बजार', 'type': 'LOC'}]}"
288,सागर लुम्बिनी अन्तर्राष्ट्रिय विमानस्थलबाट उडान भर्न लागेको छ।,Standard Nepali,"{""entities"": [{""text"": ""सागर"", ""type"": ""PER""}, {""text"": ""लुम्बिनी अन्तर्राष्ट्रिय विमानस्थल"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""लुम्बिनी"", ""type"": ""LOC""}, {""text"": ""अन्तर्राष्ट्रिय विमानस्थल"", ""type"": ""LOC""}]}","{'entities': [{'text': 'सागर', 'type': 'PER'}, {'text': 'लुम्बिनी अन्तर्राष्ट्रिय विमानस्थल', 'type': 'LOC'}]}","{'entities': [{'text': 'लुम्बिनी', 'type': 'LOC'}, {'text': 'अन्तर्राष्ट्रिय विमानस्थल', 'type': 'LOC'}]}"
289,रोशनी पोखराको डेविस फॉल घुम्न गइन्।,Standard Nepali,"{""entities"": [{""text"": ""रोशनी"", ""type"": ""PER""}, {""text"": ""पोखरा"", ""type"": ""LOC""}, {""text"": ""डेविस फॉल"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""रोशनी"", ""type"": ""PER""}, {""text"": ""पोखरा"", ""type"": ""LOC""}, {""text"": ""डेविस फॉल"", ""type"": ""LOC""}]}","{'entities': [{'text': 'रोशनी', 'type': 'PER'}, {'text': 'पोखरा', 'type': 'LOC'}, {'text': 'डेविस फॉल', 'type': 'LOC'}]}","{'entities': [{'text': 'रोशनी', 'type': 'PER'}, {'text': 'पोखरा', 'type': 'LOC'}, {'text': 'डेविस फॉल', 'type': 'LOC'}]}"
290,अर्पण वीरगन्जको बिजुली बजारमा किनमेल गर्दैछ।,Standard Nepali,"{""entities"": [{""text"": ""अर्पण"", ""type"": ""PER""}, {""text"": ""वीरगन्ज"", ""type"": ""LOC""}, {""text"": ""बिजुली बजार"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""वीरगन्ज"", ""type"": ""LOC""}, {""text"": ""बिजुली बजार"", ""type"": ""LOC""}]}","{'entities': [{'text': 'अर्पण', 'type': 'PER'}, {'text': 'वीरगन्ज', 'type': 'LOC'}, {'text': 'बिजुली बजार', 'type': 'LOC'}]}","{'entities': [{'text': 'वीरगन्ज', 'type': 'LOC'}, {'text': 'बिजुली बजार', 'type': 'LOC'}]}"
291,जिरी हिमाली पदयात्राका लागि प्रसिद्ध स्थान हो।,Standard Nepali,"{""entities"": [{""text"": ""जिरी"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""जिरी"", ""type"": ""LOC""}]}","{'entities': [{'text': 'जिरी', 'type': 'LOC'}]}","{'entities': [{'text': 'जिरी', 'type': 'LOC'}]}"
292,बर्दघाट पश्चिम नेपालको एउटा महत्वपूर्ण बजार क्षेत्र हो।,Standard Nepali,"{""entities"": [{""text"": ""बर्दघाट"", ""type"": ""LOC""}, {""text"": ""नेपाल"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""बर्दघाट"", ""type"": ""LOC""}, {""text"": ""पश्चिम नेपाल"", ""type"": ""LOC""}]}","{'entities': [{'text': 'बर्दघाट', 'type': 'LOC'}, {'text': 'नेपाल', 'type': 'LOC'}]}","{'entities': [{'text': 'बर्दघाट', 'type': 'LOC'}, {'text': 'पश्चिम नेपाल', 'type': 'LOC'}]}"
293,चाँदनी दोधारा कञ्चनपुर जिल्लामा अवस्थित छ।,Standard Nepali,"{""entities"": [{""text"": ""चाँदनी दोधारा"", ""type"": ""LOC""}, {""text"": ""कञ्चनपुर"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""चाँदनी"", ""type"": ""PER""}, {""text"": ""दोधारा"", ""type"": ""LOC""}, {""text"": ""कञ्चनपुर"", ""type"": ""LOC""}, {""text"": ""जिल्ला"", ""type"": ""MISC""}]}","{'entities': [{'text': 'चाँदनी दोधारा', 'type': 'LOC'}, {'text': 'कञ्चनपुर', 'type': 'LOC'}]}","{'entities': [{'text': 'चाँदनी', 'type': 'PER'}, {'text': 'दोधारा', 'type': 'LOC'}, {'text': 'कञ्चनपुर', 'type': 'LOC'}, {'text': 'जिल्ला', 'type': 'MISC'}]}"
294,रुकुम पूर्व पहाडी भूभागमा पर्ने जिल्ला हो।,Standard Nepali,"{""entities"": [{""text"": ""रुकुम पूर्व"", ""type"": ""LOC""}]}","{""entities"": []}","{'entities': [{'text': 'रुकुम पूर्व', 'type': 'LOC'}]}",{'entities': []}
295,इलाका प्रशासन कार्यालय स्थानीय प्रशासनिक संरचनाको भाग हो।,Standard Nepali,"{""entities"": [{""text"": ""इलाका प्रशासन कार्यालय"", ""type"": ""ORG""}]}","{""entities"": []}","{'entities': [{'text': 'इलाका प्रशासन कार्यालय', 'type': 'ORG'}]}",{'entities': []}
296,राष्ट्रिय पत्रकार संघले पत्रकार सम्मेलन आयोजना गर्यो।,Standard Nepali,"{""entities"": [{""text"": ""राष्ट्रिय पत्रकार संघ"", ""type"": ""ORG""}]}","{""entities"": [{""text"": ""राष्ट्रिय पत्रकार संघ"", ""type"": ""ORG""}]}","{'entities': [{'text': 'राष्ट्रिय पत्रकार संघ', 'type': 'ORG'}]}","{'entities': [{'text': 'राष्ट्रिय पत्रकार संघ', 'type': 'ORG'}]}"
297,सृष्टी नाम्चे बजारको हिमालयन गेस्ट हाउसमा छिन्।,Standard Nepali,"{""entities"": [{""text"": ""सृष्टी"", ""type"": ""PER""}, {""text"": ""नाम्चे बजार"", ""type"": ""LOC""}, {""text"": ""हिमालयन गेस्ट हाउस"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""सृष्टी"", ""type"": ""PER""}, {""text"": ""नाम्चे बजार"", ""type"": ""LOC""}, {""text"": ""हिमालयन गेस्ट हाउस"", ""type"": ""ORG""}]}","{'entities': [{'text': 'सृष्टी', 'type': 'PER'}, {'text': 'नाम्चे बजार', 'type': 'LOC'}, {'text': 'हिमालयन गेस्ट हाउस', 'type': 'LOC'}]}","{'entities': [{'text': 'सृष्टी', 'type': 'PER'}, {'text': 'नाम्चे बजार', 'type': 'LOC'}, {'text': 'हिमालयन गेस्ट हाउस', 'type': 'ORG'}]}"
298,जिल्ला प्रशासन कार्यालय मोरङले निषेधाज्ञा थप गरेको छ।,Standard Nepali,"{""entities"": [{""text"": ""मार्तडी"", ""type"": ""LOC""}, {""text"": ""बाजुरा"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""जिल्ला प्रशासन कार्यालय मोरङ"", ""type"": ""ORG""}, {""text"": ""मोरङ"", ""type"": ""LOC""}]}","{'entities': [{'text': 'मार्तडी', 'type': 'LOC'}, {'text': 'बाजुरा', 'type': 'LOC'}]}","{'entities': [{'text': 'जिल्ला प्रशासन कार्यालय मोरङ', 'type': 'ORG'}, {'text': 'मोरङ', 'type': 'LOC'}]}"
299,सरकारले जलविद्युत आयोजना विस्तार गर्ने तयारी गरेको छ।,Standard Nepali,"{""entities"": [{""text"": ""जिल्ला प्रशासन कार्यालय"", ""type"": ""ORG""}, {""text"": ""मोरङ"", ""type"": ""LOC""}]}","{""entities"": []}","{'entities': [{'text': 'जिल्ला प्रशासन कार्यालय', 'type': 'ORG'}, {'text': 'मोरङ', 'type': 'LOC'}]}",{'entities': []}
300,रोहन जनकपुरधामको धर्मशाला भ्रमणमा छ।,Standard Nepali,"{""entities"": [{""text"": ""रोहन"", ""type"": ""PER""}, {""text"": ""जनकपुरधाम"", ""type"": ""LOC""}, {""text"": ""धर्मशाला"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""रोहन"", ""type"": ""PER""}, {""text"": ""जनकपुरधाम"", ""type"": ""LOC""}]}","{'entities': [{'text': 'रोहन', 'type': 'PER'}, {'text': 'जनकपुरधाम', 'type': 'LOC'}, {'text': 'धर्मशाला', 'type': 'LOC'}]}","{'entities': [{'text': 'रोहन', 'type': 'PER'}, {'text': 'जनकपुरधाम', 'type': 'LOC'}]}"
