sentence_id,text,language,ground_truth,predicted,gt_entities,pred_entities
275,रोल्पा पहाडी ठाउँमा  फैल्याको जिल्ला हो।,Achhami Dialect,"{""entities"": [{""text"": ""रोल्पा"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""रोल्पा"", ""type"": ""LOC""}]}","{'entities': [{'text': 'रोल्पा', 'type': 'LOC'}]}","{'entities': [{'text': 'रोल्पा', 'type': 'LOC'}]}"
276,मेची नदी पूर्वी सिमानादेखी बगन्या खोलो हो।,Achhami Dialect,"{""entities"": [{""text"": ""मेची नदी"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""मेची नदी"", ""type"": ""LOC""}]}","{'entities': [{'text': 'मेची नदी', 'type': 'LOC'}]}","{'entities': [{'text': 'मेची नदी', 'type': 'LOC'}]}"
277,खैरहनी चितवन जिल्लाको मुख्य ठाउँ  हो।,Achhami Dialect,"{""entities"": [{""text"": ""खैरहनी"", ""type"": ""LOC""}, {""text"": ""चितवन"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""खैरहनी"", ""type"": ""LOC""}, {""text"": ""चितवन"", ""type"": ""LOC""}]}","{'entities': [{'text': 'खैरहनी', 'type': 'LOC'}, {'text': 'चितवन', 'type': 'LOC'}]}","{'entities': [{'text': 'खैरहनी', 'type': 'LOC'}, {'text': 'चितवन', 'type': 'LOC'}]}"
278,ढोरपाटन शिकार आरक्षकालागि जनय्को छ ।,Achhami Dialect,"{""entities"": [{""text"": ""ढोरपाटन"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""ढोरपाटन"", ""type"": ""LOC""}]}","{'entities': [{'text': 'ढोरपाटन', 'type': 'LOC'}]}","{'entities': [{'text': 'ढोरपाटन', 'type': 'LOC'}]}"
279,गौरीशंकर हिमाल दोलखा ठाउँमा रयाको  छ।,Achhami Dialect,"{""entities"": [{""text"": ""गौरीशंकर हिमाल"", ""type"": ""LOC""}, {""text"": ""दोलखा"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""गौरीशंकर हिमाल"", ""type"": ""LOC""}, {""text"": ""दोलखा"", ""type"": ""LOC""}]}","{'entities': [{'text': 'गौरीशंकर हिमाल', 'type': 'LOC'}, {'text': 'दोलखा', 'type': 'LOC'}]}","{'entities': [{'text': 'गौरीशंकर हिमाल', 'type': 'LOC'}, {'text': 'दोलखा', 'type': 'LOC'}]}"
280,मालिका धुरा हिमाली भौगोलिक संरचनामा  पड्ड़ो छ ।,Achhami Dialect,"{""entities"": [{""text"": ""मालिका धुरा"", ""type"": ""LOC""}]}","{""entities"": []}","{'entities': [{'text': 'मालिका धुरा', 'type': 'LOC'}]}",{'entities': []}
281,"राष्ट्रिय युवा परिषद्ले नयाँ योजना सार्वजनिक 
गर्याको छ।",Achhami Dialect,"{""entities"": [{""text"": ""राष्ट्रिय युवा परिषद्"", ""type"": ""ORG""}]}","{""entities"": [{""text"": ""राष्ट्रिय युवा परिषद"", ""type"": ""ORG""}]}","{'entities': [{'text': 'राष्ट्रिय युवा परिषद्', 'type': 'ORG'}]}","{'entities': [{'text': 'राष्ट्रिय युवा परिषद', 'type': 'ORG'}]}"
282,नेपाल रेडक्रस सोसाइटीले बाढी प्रभावित क्षेत्रमा राहत वितरण गर्याको छ।,Achhami Dialect,"{""entities"": [{""text"": ""नेपाल रेडक्रस सोसाइटी"", ""type"": ""ORG""}]}","{""entities"": [{""text"": ""नेपाल रेडक्रस सोसाइटी"", ""type"": ""ORG""}]}","{'entities': [{'text': 'नेपाल रेडक्रस सोसाइटी', 'type': 'ORG'}]}","{'entities': [{'text': 'नेपाल रेडक्रस सोसाइटी', 'type': 'ORG'}]}"
283,"बागमती प्रदेश सरकारले स्वास्थ्य सुधार योजना लागू गर्याको छ।
",Achhami Dialect,"{""entities"": [{""text"": ""बागमती प्रदेश सरकार"", ""type"": ""ORG""}, {""text"": ""बागमती प्रदेश"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""बागमती प्रदेश"", ""type"": ""LOC""}]}","{'entities': [{'text': 'बागमती प्रदेश सरकार', 'type': 'ORG'}, {'text': 'बागमती प्रदेश', 'type': 'LOC'}]}","{'entities': [{'text': 'बागमती प्रदेश', 'type': 'LOC'}]}"
284,"मोरङमा नयाँ अस्पताल उद्घाटन भयाको  छ।
",Achhami Dialect,"{""entities"": [{""text"": ""मोरङ"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""मोरङ"", ""type"": ""LOC""}]}","{'entities': [{'text': 'मोरङ', 'type': 'LOC'}]}","{'entities': [{'text': 'मोरङ', 'type': 'LOC'}]}"
285,केन्द्रीय बैंकले ब्याजदर समायोजन गरेको घोषणा भयाको छ।,Achhami Dialect,"{""entities"": [{""text"": ""असार"", ""type"": ""DATE""}]}","{""entities"": []}","{'entities': [{'text': 'असार', 'type': 'DATE'}]}",{'entities': []}
286,"अंशु बर्दियाको राप्ती नदी किनारमा पुगे।
",Achhami Dialect,"{""entities"": [{""text"": ""अंशु"", ""type"": ""PER""}, {""text"": ""बर्दिया"", ""type"": ""LOC""}, {""text"": ""राप्ती नदी"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""अंशु"", ""type"": ""PER""}, {""text"": ""बर्दिया"", ""type"": ""LOC""}, {""text"": ""राप्ती नदी"", ""type"": ""LOC""}]}","{'entities': [{'text': 'अंशु', 'type': 'PER'}, {'text': 'बर्दिया', 'type': 'LOC'}, {'text': 'राप्ती नदी', 'type': 'LOC'}]}","{'entities': [{'text': 'अंशु', 'type': 'PER'}, {'text': 'बर्दिया', 'type': 'LOC'}, {'text': 'राप्ती नदी', 'type': 'LOC'}]}"
287,"प्रिया झापा जिल्लाको बगदुली बजारमा छ।
",Achhami Dialect,"{""entities"": [{""text"": ""प्रिया"", ""type"": ""PER""}, {""text"": ""झापा"", ""type"": ""LOC""}, {""text"": ""बगदुली बजार"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""प्रिया"", ""type"": ""PER""}, {""text"": ""झापा"", ""type"": ""LOC""}, {""text"": ""बगदुली बजार"", ""type"": ""LOC""}]}","{'entities': [{'text': 'प्रिया', 'type': 'PER'}, {'text': 'झापा', 'type': 'LOC'}, {'text': 'बगदुली बजार', 'type': 'LOC'}]}","{'entities': [{'text': 'प्रिया', 'type': 'PER'}, {'text': 'झापा', 'type': 'LOC'}, {'text': 'बगदुली बजार', 'type': 'LOC'}]}"
288,"सागर लुम्बिनी अन्तर्राष्ट्रिय विमानस्थलबाट उडान भर्न  लाग्याको  छ।
",Achhami Dialect,"{""entities"": [{""text"": ""सागर"", ""type"": ""PER""}, {""text"": ""लुम्बिनी अन्तर्राष्ट्रिय विमानस्थल"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""लुम्बिनी"", ""type"": ""LOC""}, {""text"": ""अन्तर्राष्ट्रिय विमानस्थल"", ""type"": ""LOC""}]}","{'entities': [{'text': 'सागर', 'type': 'PER'}, {'text': 'लुम्बिनी अन्तर्राष्ट्रिय विमानस्थल', 'type': 'LOC'}]}","{'entities': [{'text': 'लुम्बिनी', 'type': 'LOC'}, {'text': 'अन्तर्राष्ट्रिय विमानस्थल', 'type': 'LOC'}]}"
289,"रोशनी पोखराको डेविस फॉल घुम्न गइ।
",Achhami Dialect,"{""entities"": [{""text"": ""रोशनी"", ""type"": ""PER""}, {""text"": ""पोखरा"", ""type"": ""LOC""}, {""text"": ""डेविस फॉल"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""रोशनी"", ""type"": ""PER""}, {""text"": ""पोखरा"", ""type"": ""LOC""}, {""text"": ""डेविस फॉल"", ""type"": ""LOC""}]}","{'entities': [{'text': 'रोशनी', 'type': 'PER'}, {'text': 'पोखरा', 'type': 'LOC'}, {'text': 'डेविस फॉल', 'type': 'LOC'}]}","{'entities': [{'text': 'रोशनी', 'type': 'PER'}, {'text': 'पोखरा', 'type': 'LOC'}, {'text': 'डेविस फॉल', 'type': 'LOC'}]}"
290,"अर्पण वीरगन्जको बिजुली बजारमा किनमेल गर्दैछ।
",Achhami Dialect,"{""entities"": [{""text"": ""अर्पण"", ""type"": ""PER""}, {""text"": ""वीरगन्ज"", ""type"": ""LOC""}, {""text"": ""बिजुली बजार"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""वीरगन्ज"", ""type"": ""LOC""}, {""text"": ""बिजुली बजार"", ""type"": ""LOC""}]}","{'entities': [{'text': 'अर्पण', 'type': 'PER'}, {'text': 'वीरगन्ज', 'type': 'LOC'}, {'text': 'बिजुली बजार', 'type': 'LOC'}]}","{'entities': [{'text': 'वीरगन्ज', 'type': 'LOC'}, {'text': 'बिजुली बजार', 'type': 'LOC'}]}"
291,"जिरी हिमाली पदयात्राका लागि प्रसिद्ध स्थान हो।
",Achhami Dialect,"{""entities"": [{""text"": ""जिरी"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""जिरी"", ""type"": ""LOC""}]}","{'entities': [{'text': 'जिरी', 'type': 'LOC'}]}","{'entities': [{'text': 'जिरी', 'type': 'LOC'}]}"
292,बर्दघाट पश्चिम नेपालको निक्कै महत्वपूर्ण बजारको ठौर हो।,Achhami Dialect,"{""entities"": [{""text"": ""बर्दघाट"", ""type"": ""LOC""}, {""text"": ""नेपाल"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""बर्दघाट"", ""type"": ""LOC""}, {""text"": ""पश्चिम नेपाल"", ""type"": ""LOC""}]}","{'entities': [{'text': 'बर्दघाट', 'type': 'LOC'}, {'text': 'नेपाल', 'type': 'LOC'}]}","{'entities': [{'text': 'बर्दघाट', 'type': 'LOC'}, {'text': 'पश्चिम नेपाल', 'type': 'LOC'}]}"
293,चाँदनी दोधारा कञ्चनपुर जिल्लामा रहया छ।,Achhami Dialect,"{""entities"": [{""text"": ""चाँदनी दोधारा"", ""type"": ""LOC""}, {""text"": ""कञ्चनपुर"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""चाँदनी"", ""type"": ""PER""}, {""text"": ""दोधारा"", ""type"": ""LOC""}, {""text"": ""कञ्चनपुर"", ""type"": ""LOC""}, {""text"": ""जिल्ला"", ""type"": ""MISC""}]}","{'entities': [{'text': 'चाँदनी दोधारा', 'type': 'LOC'}, {'text': 'कञ्चनपुर', 'type': 'LOC'}]}","{'entities': [{'text': 'चाँदनी', 'type': 'PER'}, {'text': 'दोधारा', 'type': 'LOC'}, {'text': 'कञ्चनपुर', 'type': 'LOC'}, {'text': 'जिल्ला', 'type': 'MISC'}]}"
294,रुकुम पूर्व पहाडको  भूभागमा पर्न्या  जिल्ला हो।,Achhami Dialect,"{""entities"": [{""text"": ""रुकुम पूर्व"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""रुकुम"", ""type"": ""LOC""}, {""text"": ""पूर्व"", ""type"": ""LOC""}]}","{'entities': [{'text': 'रुकुम पूर्व', 'type': 'LOC'}]}","{'entities': [{'text': 'रुकुम', 'type': 'LOC'}, {'text': 'पूर्व', 'type': 'LOC'}]}"
295,इलाका प्रशासन कार्यालय स्थानीय प्रशासनिक संरचनाको भाग हो।,Achhami Dialect,"{""entities"": [{""text"": ""इलाका प्रशासन कार्यालय"", ""type"": ""ORG""}]}","{""entities"": []}","{'entities': [{'text': 'इलाका प्रशासन कार्यालय', 'type': 'ORG'}]}",{'entities': []}
296,"राष्ट्रिय पत्रकार संघले पत्रकार सम्मेलन आयोजना गर्यो।
",Achhami Dialect,"{""entities"": [{""text"": ""राष्ट्रिय पत्रकार संघ"", ""type"": ""ORG""}]}","{""entities"": [{""text"": ""राष्ट्रिय पत्रकार संघ"", ""type"": ""ORG""}]}","{'entities': [{'text': 'राष्ट्रिय पत्रकार संघ', 'type': 'ORG'}]}","{'entities': [{'text': 'राष्ट्रिय पत्रकार संघ', 'type': 'ORG'}]}"
297,"सृष्टी नाम्चे बजारको हिमालयन गेस्ट हाउसमा छ
",Achhami Dialect,"{""entities"": [{""text"": ""सृष्टी"", ""type"": ""PER""}, {""text"": ""नाम्चे बजार"", ""type"": ""LOC""}, {""text"": ""हिमालयन गेस्ट हाउस"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""नाम्चे बजार"", ""type"": ""LOC""}, {""text"": ""हिमालयन गेस्ट हाउस"", ""type"": ""ORG""}]}","{'entities': [{'text': 'सृष्टी', 'type': 'PER'}, {'text': 'नाम्चे बजार', 'type': 'LOC'}, {'text': 'हिमालयन गेस्ट हाउस', 'type': 'LOC'}]}","{'entities': [{'text': 'नाम्चे बजार', 'type': 'LOC'}, {'text': 'हिमालयन गेस्ट हाउस', 'type': 'ORG'}]}"
298,"जिल्ला प्रशासन कार्यालय मोरङले निषेधाज्ञा थप गर्याको  छ।
",Achhami Dialect,"{""entities"": [{""text"": ""मार्तडी"", ""type"": ""LOC""}, {""text"": ""बाजुरा"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""जिल्ला प्रशासन कार्यालय"", ""type"": ""ORG""}, {""text"": ""मोरङ"", ""type"": ""LOC""}]}","{'entities': [{'text': 'मार्तडी', 'type': 'LOC'}, {'text': 'बाजुरा', 'type': 'LOC'}]}","{'entities': [{'text': 'जिल्ला प्रशासन कार्यालय', 'type': 'ORG'}, {'text': 'मोरङ', 'type': 'LOC'}]}"
